tag,content
1,נראה לממונה כי המתקן הרדיואקטיבי או מיתקן הקרינה עלול לסכן את בריאותו או את שלומו של אדם או הציבור או את הסביבה רשאי הוא להורות בכתב על נקיטת אמצעים מתאימים שיפרט תוך נקיבת מועד לביצועם לרבות הוראה בדבר איסור שימוש במיתקן בתהליך או בציוד עד להרחקת גורם הסיכון. מסירת הוראות אלה לידי מחזיק במיתקן או הדבקתן על דלתו של המיתקן תהא מספקת לכל ענין.
1,מייצר מוכר מייבא או מייצא מצרך שלא עומד בדרישות תקן רשמי למעט דרישות בדבר סימון המצרך הקבועות בתקן רשמי או מבצע עבודה שתהליכיה לא עומדים בדרישות תקן רשמי בניגוד להוראת סעיף 9(א);
1,מתחזק מתקין או מפעיל מצרך שלא בהתאם להוראות או לדרישות שנקבעו לגביו בתקן הרשמי למעט דרישות בדבר סימון המצרך הקבועות בתקן רשמי בניגוד להוראת סעיף 9(א1);
1,מפריע לממונה או לאדם שהוסמך על ידו להשתמש בסמכויותיו לפי הוראות סעיף 10(ב)(1) (ב1)(1) או (2) או לא ממלא אחר הוראה או דרישה של הממונה או של אדם שהוסמך על ידו בניגוד להוראות סעיף 10(ב)(2) או (ב)(4);
1,מסמן חומר או כל מוצר בתו תקן בניגוד להוראות סעיף 11(ג);
1,לא ממלא אחר הוראה מהוראות צו מינהלי בניגוד לסעיף 17ג.
1,מייצר מוכר מייבא או מייצא מצרך שלא עומד בדרישות הקבועות בתקן הרשמי לגבי סימון בלבד בניגוד להוראות סעיף 9(א);
1,מתחזק מתקין או מפעיל מצרך שלא בהתאם לדרישות בדבר סימון המצרך שנקבעו לגביו בתקן הרשמי בניגוד להוראות סעיף 9(א1);
1,לא ישדר אדם שידורי כבלים אלא אם כן קיבל מאת המועצה רישיון לשידורי כבלים לפי פרק זה.
1,המועצה רשאית לתת היתר כאמור בסעיף קטן (ד) גם לבעל רישיון כללי לשידורי כבלים שהוענקו לו שני רישיונות או יותר.
1,משחית מיתקן בזק גורם לו נזק או מסלק אותו ממקומו;
1,מפריע מונע או מעכב את המשלוח או המסירה של מסר בזק בכל דרך שהיא;
1,המשתמש במיתקן בזק באופן שיש בו כדי לפגוע להפחיד להטריד ליצור חרדה או להרגיז שלא כדין דינו – מאסר שלוש שנים.
1,עובד של בעל רשיון מי שפועל מכוח היתר כללי או מי מטעמם לא יגלה ולא יעביר תכנו של מסר בזק או ידיעה המתייחסת למסר בזק שהגיעו אליו תוך עבודתו אלא לאדם שהוא רשאי למסרן לו; העובר על הוראות סעיף זה דינו – מאסר שלוש שנים.
1,מי שברשלנות הרס מיתקן בזק או גרם לו נזק ועקב כך הופסקה פעולת מיתקן בזק דינו – קנס 40800 שקלים חדשים.
1,המונע או המעכב ביצוע שידורים או המפריע לביצועם בכל דרך שהיא דינו – מאסר שלוש שנים.
1,"המפריע לבעל רישיון לשידורי כבלים או לשלוחיו בעצמו או על ידי אחרים בהקמתו בהפעלתו בקיומו בבדיקתו או בתיקונו של מוקד שידור הנעשים כדין דינו – קנס כאמור בסעיף 61(א)(2) לחוק העונשין התשל""ז–1977 ובהפרעה נמשכת – קנס נוסף בשיעור המרבי הקבוע בסעיף 61(ג) לחוק האמור לכל יום שבו היא נמשכת."
1,"מבלי לגרוע מהוראות פרק ד׳ לחוק העונשין התשל""ז–1977 המסייע להתקנה להפעלה או לקיומם של שידורים או המסייע להתקנה או להפעלה של מוקד שידור כשהוא יודע או שבנסיבות הענין היה עליו לדעת כי אינם משודרים כדין ושלא ניתן לגביהם רישיון לפי חוק זה או שלא ניתן לגביהם היתר לפי כל דין דינו מאסר ששה חדשים או קנס 1068000 שקלים חדשים (להלן – ”מוקד שידור אסור“ או ”שידורים אסורים“ לפי הענין)."
1,לא ישגר מפרסם דבר פרסומת באמצעות פקסימיליה מערכת חיוג אוטומטי הודעה אלקטרונית או הודעת מסר קצר בלא קבלת הסכמה מפורשת מראש של הנמען בכתב לרבות בהודעה אלקטרונית או בשיחה מוקלטת; חיוג לנמען באמצעות מערכת חיוג אוטומטי בלא הסכמת הנמען כאמור ייחשב הפרה של הוראות סעיף זה גם אם החיוג הופסק בטרם נענתה השיחה ובחיוג של הנמען למספר שממנו בוצע החיוג מושמע לו דבר פרסומת; פנייה חד־פעמית מטעם מפרסם לנמען שהוא בית עסק או לנמען לשם קבלת תרומה או תעמולה באחת הדרכים האמורות בסעיף קטן זה המהווה הצעה להסכים לקבל דברי פרסומת מטעמו לא תיחשב הפרה של הוראות סעיף זה.
1,מקום שהעבירה היא עוון – מאסר עד שלוש שנים או קנס עד 75300 שקלים חדשים או שני הענשים כאחד;
1,מקום שלא נאמר שהעבירה היא עוון – מאסר עד שבעה ימים או קנס עד 2800 שקלים חדשים או שני הענשים כאחד.
1,בית המשפט שהרשיע נאשם בשל עבירה נוספת ולא הטיל עליו בשל אותה עבירה עונש מאסר רשאי על אף האמור בסעיף 55 ובמקום לצוות על הפעלת המאסר על תנאי לצוות מטעמים שיירשמו על הארכת תקופת התנאי או חידושה לתקופה נוספת שלא תעלה על שנתיים אם שוכנע בית המשפט שבנסיבות הענין לא יהיה צודק להפעיל את המאסר על תנאי.
1,לא ישתמש בית המשפט בסמכות לפי סעיף זה אלא לגבי ההרשעה הראשונה של הנאשם בשל עבירה נוספת.
1,בשל עבירה שנתכוון בה הנאשם לגרום נזק ממון לאחר או להשיג טובת הנאה לעצמו או לאחר רשאי בית המשפט להטיל על הנאשם קנס פי ארבעה משוויים של הנזק שנגרם או של טובת ההנאה שהושגה על ידי העבירה או את הקנס שנקבע בחיקוק הכל לפי הגדול שבהם.
1,הורשע אדם בעבירה וקיבל דבר כשכר בעד ביצועה או כאמצעי לביצועה רשאי בית המשפט להטיל עליו קנס פי ארבעה משוויו של הדבר או את הקנס שנקבע בחיקוק הכל לפי הגדול שבהם.
1,בקביעת סכום הקנס לפי סעיף זה רשאי בית המשפט להתחשב בין השאר בהשפעה שתהיה לסילוק הקנס על יכלתו של הנאשם לפצות את הניזוק בשל הנזק שנגרם לו על ידי העבירה.
1,ציווה בית המשפט על אדם לפי סעיף 72 ליתן התחייבות להימנע מעבירה רשאי בית המשפט לכפותו לציית לצו וליתן את ההתחייבות על ידי שיטיל עליו מאסר לתקופה שלא תעלה על שלושה חדשים.
1,הורשע אדם רשאי בית המשפט לחייבו בתשלום הוצאות המשפט לרבות הוצאות העדים בסכום שקבע בית המשפט; לענין ערעור ולענין סעיפים 66 עד 71 רואים הוצאות המשפט שחוייב בהן אדם לפי סעיף זה כאילו היו קנס.
1,זיכה בית המשפט את הנאשם לאחר שראה כי התלונה שגרמה למשפט הוגשה בקלות ראש או לשם קינטור או ללא יסוד רשאי הוא לחייב את המתלונן לאחר שנתן לו הזדמנות סבירה לטעון טענותיו לענין זה בתשלום הוצאות הגנתו של הנאשם והוצאות התביעה כפי שיקבע בית המשפט.
1,קשר או נסיון לעבור עבירה לפי פרק זה דינם כדין מעשה העבירה.
1,מי שיודע כי אדם פלוני זומם לעבור עבירה או עבר עבירה לפי פרק זה שענשה מאסר חמש עשרה שנה או עונש חמור מזה ולא פעל באופן סביר כדי למנוע עשייתה השלמתה או תוצאותיה הכל לפי הענין דינו – מאסר שבע שנים.
1,מי שעשה בכוונה לפגוע בריבונותה של המדינה מעשה שיש בו כדי לפגוע בריבונותה דינו – מיתה או מאסר עולם.
1,מי שעשה בכוונה ששטח כלשהו יצא מריבונותה של המדינה או ייכנס לריבונותה של מדינת חוץ מעשה שיש בו כדי להביא לכך דינו – מיתה או מאסר עולם.
